3619,115455,5
3620,115458,5
3620,115458,5
3621,57704,5
3592,104555,5
3622,126206,5
3623,104555,5
3623,104555,5
3624,105019,5
3625,126207,5
3626,103430,5
3575,126206,5
3627,64436,5
3627,64438,5
3627,57704,5
3628,115457,5
3629,94023,5
3630,104555,5
3631,71153,5
3632,127248,5
3633,57704,5
3634,103430,5
3635,128530,5
3636,71153,5
3636,71153,5
3637,57704,5
3638,81005,5
3639,93399,5
3640,95310,5
3641,95457,5
3642,95457,5
3643,105611,5
3644,95456,5
3645,95457,5
3646,95457,5
3647,95457,5
3648,47943,5
378,70800,5
378,70804,5
329,110463,5
615,118167,5
3232,110463,5
3232,110474,5
3221,97400,5
3220,115051,5
3220,115048,5
3220,115040,5
445,132230,5
759,126210,5
759,126215,5
759,133999,5
780,115040,5
780,110466,5
143,62607,5
3196,126210,5
3196,126214,5
3196,133993,5
794,129032,5
3170,110463,5
3170,110474,5
3170,115043,5
689,40440,5
689,126200,5
556,129585,5
3162,70816,5
3162,70804,5
3162,70800,5
3162,70773,5
577,126200,5
577,164003,5
3112,125598,5
3112,91269,5
3118,115041,5
3118,110467,5
1201,110463,5
3127,129019,5
215,121794,5
3113,126208,5
1921,110466,5
1921,115040,5
106,110464,5
106,115044,5
107,110464,5
107,115044,5
256,129588,5
256,129586,5
256,129584,5
3073,94501,5
3057,115043,5
3057,110463,5
987,21225,5
3054,127241,5
3051,21225,5
735,94511,5
735,94287,5
3037,21180,5
3037,94451,5
3026,110465,5
594,90507,5
3025,91261,5
2710,94287,5
2710,93993,5
2707,62753,5
2985,118816,5
2197,138239,5
2197,138242,5
315,110465,5
2946,150104,5
2921,118170,5
2921,21206,5
2063,110465,5
2063,110473,5
2063,115050,5
2918,110463,5
2600,110465,5
2600,110473,5
190,94491,5
2896,133983,5
2896,126212,5
2896,126208,5
455,175855,5
1684,118170,5
1684,118802,5
1684,118806,5
1162,163333,5
1162,163347,5
2884,115050,5
581,110469,5
2879,106041,5
284,21216,5
2790,21225,5
2790,118169,5
2790,147025,5
794,129032,5
62,110463,5
62,115043,5
62,110474,5
2019,21225,5
2019,40371,5
2019,21216,5
2836,62753,5
268,93389,5
268,93400,5
268,94501,5
2821,110463,5
2821,110469,5
2836,90506,5
245,129053,5
2815,129035,5
2815,129016,5
501,129053,5
957,110463,5
2313,163327,5
2786,21216,5
2786,21189,5
2786,21180,5
707,129032,5
707,126208,5
762,108106,5
15,71361,5
895,138280,5
2761,118170,5
2761,118816,5
1974,126208,5
1974,133983,5
1215,147008,5
1215,146998,5
2717,110463,5
2717,110469,5
1424,118169,5
2703,110463,5
2703,110469,5
2600,110465,5
2600,110473,5
943,150104,5
56,163337,5
56,163323,5
56,163332,5
2257,110467,5
2257,110475,5
1123,110465,5
1123,110473,5
1060,126210,5
1060,126214,5
1060,133993,5
2650,175855,5
27,110463,5
2632,118176,5
2109,70800,5
2600,110465,5
2600,110473,5
473,127437,5
2555,110463,5
2555,115340,5
2479,138240,5
2479,138245,5
2513,138281,5
283,104192,5
283,104190,5
283,104198,5
283,104186,5
37,15903,5
65,110469,5
65,110474,5
147,40440,5
147,40411,5
70,103427,5
70,103419,5
2408,21225,5
994,80995,5
994,102132,5
2405,126208,5
665,124723,5
2395,115040,5
2395,110466,5
2379,110473,5
1073,126212,5
537,94287,5
537,94491,5
971,110463,5
2206,110463,5
2206,110474,5
2355,115051,5
2355,110466,5
2355,115040,5
2355,115048,5
1750,110463,5
2356,110473,5
661,110464,5
661,110470,5
661,115049,5
661,115044,5
908,129586,5
2315,71346,5
2311,129601,5
1065,110467,5
1065,110471,5
1065,110475,5
502,110463,5
502,110469,5
2258,129588,5
2257,110467,5
2257,110471,5
2174,15920,5
2174,15914,5
2174,21180,5
2234,129601,5
2228,126211,5
2204,110463,5
2204,115043,5
2204,110474,5
587,122801,5
587,122809,5
2197,138239,5
2197,138242,5
2186,110463,5
2185,110465,5
2185,110473,5
680,92659,5
1508,103419,5
1508,103428,5
197,110462,5
2140,103424,5
2140,104117,5
2140,103426,5
8,129019,5
2119,139352,5
140,103423,5
424,110463,5
424,110474,5
1011,129601,5
1011,129599,5
823,157606,5
823,108133,5
2063,110465,5
2063,110473,5
2063,115050,5
232,71346,5
232,71361,5
232,71358,5
1021,122801,5
1021,150381,5
808,110465,5
2005,94511,5
976,150382,5
976,163327,5
976,150379,5
976,94451,5
1980,129588,5
1980,129586,5
1921,110466,5
1921,115040,5
1123,58082,5
1123,93993,5
1974,126208,5
1974,133983,5
1116,93994,5
1116,94462,5
1767,133983,5
1767,126208,5
1767,126212,5
404,40371,5
404,64431,5
404,21216,5
1885,21205,5
1885,21206,5
1908,110466,5
1908,115051,5
1888,124733,5
978,110463,5
978,115043,5
978,110474,5
324,126210,5
324,133993,5
324,118171,5
324,126214,5
97,164004,5
97,163344,5
97,164003,5
426,94287,5
426,121794,5
426,62607,5
1,21216,5
1836,94307,5
1836,94492,5
81,21216,5
1834,110469,5
1834,110463,5
1817,15920,5
1817,122801,5
1815,40412,5
1803,127433,5
1803,108128,5
1799,175855,5
457,93993,5
457,62607,5
1796,110463,5
1796,115043,5
1764,129601,5
1764,129599,5
535,126215,5
535,134001,5
1754,129588,5
1754,129586,5
1754,175856,5
1750,110463,5
132,92695,5
132,92664,5
132,92652,5
1714,110466,5
1714,115051,5
1712,115052,5
1712,110462,5
292,104192,5
292,104192,5
900,110463,5
900,110469,5
1689,108135,5
1689,108129,5
1689,108145,5
1508,103419,5
1508,103428,5
427,93387,5
872,103423,5
579,105016,5
1617,127431,5
1617,108142,5
409,129016,5
1609,21180,5
409,129016,5
285,21189,5
285,40298,5
1434,147008,5
1434,146998,5
1434,147013,5
779,15933,5
1566,110465,5
1566,118180,5
704,103427,5
704,103418,5
1353,94501,5
1464,110469,5
205,129053,5
1508,103419,5
1508,103424,5
1500,175856,5
1458,118169,5
736,94511,5
736,94287,5
1449,110475,5
1449,110467,5
310,147032,5
310,147027,5
310,147036,5
310,146993,5
1444,145170,5
1435,115340,5
513,126215,5
513,134001,5
513,126211,5
864,80919,5
650,94491,5
1390,110465,5
1390,115050,5
1390,110473,5
1147,110466,5
443,21216,5
326,126208,5
326,133984,5
326,126212,5
326,126208,5
326,133984,5
326,126212,5
1346,150379,5
1346,57706,5
1118,163332,5
1118,163346,5
1298,132230,5
1298,132222,5
1298,132221,5
1133,126201,5
942,115040,5
942,110466,5
1279,129602,5
1279,129600,5
323,126208,5
1262,93387,5
1262,93400,5
24,40411,5
986,94287,5
986,94491,5
515,118169,5
515,118802,5
515,118806,5
515,118180,5
326,126208,5
326,133984,5
326,126212,5
241,46003,5
870,110463,5
870,110469,5
1216,25637,5
568,103419,5
1187,21225,5
479,115048,5
1117,110463,5
1117,110469,5
3256,110467,5
3256,110475,5
3649,93993,5
3649,94287,5
3650,110462,5
3650,115042,5
3650,115052,5
3651,103427,5
3651,103419,5
3652,129019,5
3653,21216,5
3653,93993,5
3654,163346,5
3654,163332,5
3653,93997,5
3653,58082,5
3653,93997,5
3653,58082,5
3653,110465,5
3653,118180,5
3655,110463,5
3655,110474,5
3656,163331,5
3656,163341,5
3656,163327,5
3657,110466,5
3658,115043,5
3659,115050,5
3656,62607,5
3656,94491,5
3656,94013,5
3660,105058,5
3661,118169,5
3662,129601,5
3662,129599,5
3663,103422,5
3664,163339,5
3664,163348,5
3664,163344,5
3664,163330,5
3665,163348,5
3665,163334,5
3666,110463,5
3666,110469,5
3651,103423,5
3667,110463,5
3668,118806,5
3668,118174,5
3656,110465,5
3656,110473,5
3257,147005,5
3257,147005,5
3669,106046,5
3670,110463,5
3661,118168,5
3671,21180,5
3672,175855,5
3673,62753,5
3674,110468,5
3674,110462,5
3675,115043,5
3676,93386,5
3676,93388,5
3677,163347,5
3677,163329,5
3677,163338,5
3653,93993,5
3678,110465,5
3678,110473,5
3679,56653,5
3680,62753,5
3681,122809,5
3681,21206,5
3681,21205,5
3682,110466,5
3683,129053,5
3684,163331,5
3684,163341,5
3684,163327,5
3685,104192,5
3686,139581,5
3687,115052,5
3688,163336,5
3689,115043,5
3690,94501,5
3691,126208,5
3691,133984,5
3691,126212,5
3692,126210,5
3692,126214,5
3692,133993,5
3693,110463,5
3694,118816,5
3695,62753,5
3696,126210,5
3696,126214,5
3696,133993,5
3697,122800,5
3697,122810,5
3698,163336,5
3698,164002,5
3699,110462,5
3699,115042,5
3700,110463,5
3701,163338,5
3701,163337,5
3701,163347,5
3701,163346,5
3702,163331,5
3703,139581,5
3704,118180,5
3705,93993,5
3705,94461,5
3689,110463,5
3689,115043,5
3706,126200,5
3707,125600,5
3708,129032,5
3708,129016,5
3709,137350,5
3710,108131,5
3711,110466,5
3711,115040,5
3711,115051,5
3712,129601,5
3712,129599,5
3713,104188,5
3713,104192,5
3713,104186,5
3713,104198,5
3713,104200,5
3714,110463,5
3715,94501,5
3716,94552,5
3716,94013,5
3717,21225,5
3717,40371,5
3718,143236,5
3719,129035,5
3719,129032,5
3720,110462,5
3720,115042,5
3720,115052,5
3721,143249,5
3721,143234,5
3722,163336,5
3723,21180,5
3724,94511,5
3724,94287,5
3725,115040,5
3726,64432,5
3726,15914,5
3727,110469,5
3728,94013,5
3728,94491,5
3729,105007,5
3729,105009,5
3729,105016,5
3730,94287,5
3730,94491,5
3731,124777,5
3732,175855,5
3733,129035,5
3734,124723,5
3735,110466,5
3736,110469,5
3736,110469,5
3737,175855,5
3738,103423,5
3739,129032,5
3740,110465,5
3741,150104,5
3742,115340,5
3743,118169,5
3743,118180,5
3704,118169,5
3744,110467,5
3744,110475,5
3744,115041,5
3744,110471,5
3745,147000,5
3746,129016,5
3259,126208,5
3259,133984,5
3747,118803,5
3747,118816,5
3747,118807,5
3748,127434,5
3749,21180,5
3749,21216,5
3750,40298,5
3751,106042,5
3752,129588,5
3752,129586,5
3753,15920,5
3754,64430,5
3754,64433,5
3755,110463,5
3756,110462,5
3756,115052,5
3757,129019,5
3757,129034,5
3316,62607,5
3758,110463,5
3759,110463,5
3759,110474,5
3760,104200,5
3760,104196,5
3761,110463,5
3762,127436,5
3762,127407,5
3762,127409,5
3763,21225,5
3764,108133,5
3764,108130,5
3764,108146,5
3764,108143,5
3765,147033,5
3766,110465,5
3767,121794,5
3768,110466,5
3768,115051,5
3768,115048,5
3769,129032,5
3770,175856,5
3771,163339,5
3772,129057,5
3773,110463,5
3773,110474,5
3774,126200,5
3774,118167,5
3774,118177,5
3775,110463,5
3775,115043,5
3775,110474,5
3776,91260,5
3777,129019,5
3778,164708,5
3779,110462,5
3779,115052,5
3779,115042,5
3780,115339,5
3781,110462,5
3781,115042,5
3782,138239,5
3782,138242,5
3261,110475,5
3783,110465,5
3784,115050,5
3785,62753,5
3786,122810,5
3786,122811,5
3786,121794,5
3787,106041,5
3787,106043,5
3788,40448,5
3789,70787,5
3790,46004,5
3726,64432,5
3726,15914,5
3791,46003,5
3792,94451,5
3792,94501,5
3792,94491,5
3792,94297,5
3793,150104,5
3794,115043,5
3794,110469,5
3795,118176,5
3795,118178,5
3796,118802,5
3797,147000,5
3798,83718,5
3799,110466,5
3799,115048,5
3800,118169,5
3260,108135,5
3260,108129,5
3260,108142,5
3692,126215,5
3692,134001,5
3692,126211,5
3801,62753,5
3739,105011,5
3802,143238,5
3803,90499,5
3804,15903,5
3805,94007,5
3806,110465,5
3807,94451,5
3808,157606,5
3808,157607,5
3809,94287,5
3809,121794,5
3809,62607,5
3810,126210,5
3810,126214,5
3810,133993,5
3261,110475,5
3811,127241,5
3812,110469,5
3262,115040,5
3262,110466,5
3813,110467,5
3814,118180,5
3815,118817,5
3816,150104,5
3817,147024,5
3263,104118,5
3263,104559,5
3263,103419,5
3818,21216,5
3819,110463,5
3819,110474,5
3819,115043,5
3820,110467,5
3821,118177,5
3822,149852,5
3823,115048,5
3823,110466,5
3692,133993,5
3692,126210,5
3692,126214,5
3824,56653,5
3824,46002,5
3825,118171,5
3826,93400,5
3826,93386,5
3827,118167,5
3828,126210,5
3829,110465,5
3830,150104,5
3831,110467,5
3832,129601,5
3833,122800,5
3834,118169,5
3834,118802,5
3834,118180,5
3835,103427,5
3836,118180,5
3837,139581,5
3838,104193,5
3838,104191,5
3839,83719,5
3840,139581,5
3841,104188,5
3841,104198,5
3841,104989,5
3842,110463,5
3842,110469,5
3843,118169,5
3264,110467,5
3264,110475,5
3723,21180,5
3844,122810,5
3842,110463,5
3842,110474,5
3845,139581,5
3846,110463,5
3846,110469,5
3846,115043,5
3847,118167,5
3847,118174,5
3848,157606,5
3848,108133,5
3849,110463,5
3849,115043,5
3849,110474,5
3850,110465,5
3265,110462,5
3265,115042,5
3265,115052,5
3851,126200,5
3852,64430,5
3852,21180,5
3853,110467,5
3853,115041,5
3854,110474,5
3855,94562,5
3778,164708,5
3856,21225,5
3857,62607,5
3858,118180,5
3859,163334,5
3859,163348,5
3860,110466,5
3860,115051,5
3860,115040,5
3861,163338,5
3861,163324,5
3861,163347,5
3862,129601,5
3862,115050,5
3863,129019,5
3864,126210,5
3864,126214,5
3864,133993,5
3865,110467,5
3866,138723,5
3867,94014,5
3868,110466,5
3869,175855,5
3870,110465,5
3871,129016,5
3872,94287,5
3872,121794,5
3872,62607,5
3873,118170,5
3266,103423,5
3874,110466,5
3874,115040,5
3875,21180,5
3876,94287,5
3876,94491,5
3877,110462,5
3877,115052,5
3734,124723,5
3868,110466,5
3268,126208,5
3268,126212,5
3268,133983,5
3878,108132,5
3878,108135,5
3879,110467,5
3879,115041,5
3879,110475,5
3880,163334,5
3880,163344,5
3881,133983,5
3882,150104,5
3883,91260,5
3883,91267,5
3884,110463,5
3884,115043,5
3884,110474,5
3885,62753,5
3886,122811,5
3886,122810,5
3886,150381,5
3886,150379,5
3887,138240,5
3887,138245,5
3888,138240,5
3888,138245,5
3889,129588,5
3890,110475,5
3890,110467,5
3891,110463,5
3891,115043,5
3891,110474,5
3892,110463,5
3893,129038,5
3894,21180,5
3895,129601,5
3896,110466,5
3897,129601,5
3898,40448,5
3899,129016,5
3900,129032,5
3901,163343,5
3901,163338,5
3902,118816,5
3903,40440,5
3903,40405,5
3903,40411,5
3904,129035,5
3905,129016,5
3906,163338,5
3906,163333,5
3906,163347,5
3906,163343,5
3907,110463,5
3908,145293,5
3908,129053,5
3909,118816,5
3910,93387,5
3910,93389,5
3911,110463,5
3911,115043,5
3911,110469,5
3911,147033,5
3912,40298,5
3913,110463,5
3913,115043,5
3913,110474,5
3914,110463,5
3914,110469,5
3915,110471,5
3916,129585,5
3917,118171,5
3918,110462,5
3919,118169,5
3920,126210,5
3920,126214,5
3920,133993,5
3920,126202,5
3921,163337,5
3922,129601,5
3923,21225,5
3924,118814,5
3924,118174,5
3924,118167,5
3925,139581,5
3926,126210,5
3926,126214,5
3926,133993,5
3927,118180,5
3741,150104,5
3928,110463,5
3929,118174,5
3930,71346,5
3930,71364,5
3930,71358,5
3931,134001,5
3932,106045,5
3933,110463,5
3933,110474,5
3934,21180,5
3934,21216,5
3934,21189,5
3934,58082,5
3934,40371,5
3935,129053,5
3936,110463,5
3937,94297,5
3937,94491,5
3938,104188,5
3938,104192,5
3938,104198,5
3939,110466,5
3940,94287,5
3940,94297,5
3940,94491,5
3940,94511,5
3941,129068,5
3942,145184,5
3943,94288,5
3943,94492,5
3943,94298,5
3943,118169,5
3944,110474,5
3899,129016,5
3945,150104,5
3946,110471,5
3946,110467,5
3947,110463,5
3947,110469,5
3948,40440,5
3949,40371,5
3949,64432,5
3949,15933,5
3950,138280,5
3951,150104,5
3952,163346,5
3953,92652,5
3954,129588,5
3955,139581,5
3956,92663,5
3957,118814,5
3958,62607,5
3959,110463,5
3960,90507,5
3960,94308,5
3960,94493,5
3960,93995,5
3961,94013,5
3962,118802,5
3962,118169,5
3963,127236,5
3963,127436,5
3963,127407,5
3964,94297,5
3964,94491,5
3964,93993,5
3965,129053,5
3966,57706,5
3967,129588,5
3967,129586,5
3968,110465,5
3968,115050,5
3969,129588,5
3969,129588,5
3970,129587,5
3970,129583,5
3269,103420,5
3269,103424,5
3269,104558,5
3269,103416,5
3971,124733,5
3972,104200,5
3973,115048,5
3973,115040,5
3974,126214,5
3975,118169,5
3507,104559,5
3976,110465,5
3270,94491,5
3270,94287,5
3270,94511,5
3977,93400,5
3977,93397,5
3978,118802,5
3979,91267,5
3980,163347,5
3980,163343,5
3981,126214,5
3981,126210,5
3982,137337,5
3983,110463,5
3983,110474,5
3983,115043,5
3984,110463,5
3985,110463,5
3985,115043,5
3271,126208,5
3271,133984,5
3271,126212,5
3986,110463,5
3986,110469,5
3986,163337,5
3987,163334,5
3987,163330,5
3988,110466,5
3988,115040,5
3988,115051,5
3989,40411,5
3990,21225,5
3990,21216,5
3990,21189,5
3991,110464,5
3991,110464,5
3991,115044,5
3272,103424,5
3992,126214,5
3993,129032,5
3825,118171,5
3994,21225,5
3995,137345,5
3995,137345,5
3996,93386,5
3996,93388,5
3997,94491,5
3997,126200,5
3997,94491,5
3997,126200,5
3998,21225,5
3998,21189,5
3991,110464,5
3991,115044,5
3999,118170,5
3999,118803,5
4000,138280,5
3273,126208,5
3273,133983,5
4001,129038,5
4001,129034,5
4002,129016,5
3274,129016,5
3274,62607,5
3275,106042,5
3275,106041,5
4003,118816,5
4004,110465,5
4005,110462,5
4006,110463,5
4006,110469,5
4006,110474,5
4007,110466,5
4008,124727,5
4009,118816,5
3952,163346,5
4010,124726,5
4011,21216,5
4011,40371,5
4012,110469,5
4013,127409,5
4013,127411,5
4013,127261,5
4014,133984,5
4014,126210,5
4015,110465,5
4016,104191,5
4016,104201,5
4017,139581,5
4018,163344,5
4019,110466,5
4019,115040,5
4019,115051,5
4020,105015,5
4020,105013,5
4020,150381,5
4020,150382,5
3716,94297,5
4020,163337,5
4020,163332,5
4021,21189,5
4022,110467,5
4023,150104,5
3991,110464,5
3991,115044,5
4024,110469,5
4024,110471,5
4025,147002,5
4025,146997,5
4025,146992,5
4026,110463,5
4026,110469,5
4026,163323,5
4027,138239,5
4027,138242,5
4027,138239,5
4027,138242,5
4028,94491,5
4028,121794,5
4028,94287,5
4029,105058,5
4030,129035,5
4031,110465,5
4032,115050,5
4033,15933,5
4034,110462,5
4035,91268,5
4036,110463,5
4036,110474,5
4036,115051,5
4037,21225,5
4037,91260,5
4037,21189,5
4038,122810,5
4039,163333,5
4039,163347,5
4040,126208,5
4041,62607,5
4042,118180,5
4043,163324,5
4043,163338,5
4043,163329,5
4043,163343,5
3272,103424,5
4044,94491,5
4045,110464,5
4046,138280,5
4046,138280,5
4047,110465,5
4047,115040,5
4047,115051,5
4048,108132,5
4048,132234,5
4048,132222,5
4049,115040,5
4050,62753,5
4051,118166,5
4051,106041,5
4052,94287,5
4052,93993,5
4053,21225,5
4054,40298,5
4054,21225,5
4055,129601,5
4056,93387,5
4057,110464,5
4057,110470,5
4058,94491,5
4056,93387,5
4059,110462,5
4059,115052,5
4060,110466,5
4060,115040,5
4060,115051,5
4060,115048,5
4060,115331,5
4060,115336,5
4061,105058,5
4060,129586,5
4062,110462,5
4062,115052,5
4063,126208,5
4064,157612,5
4062,110462,5
4062,115052,5
4065,103428,5
4065,103419,5
4066,129601,5
4066,129599,5
3930,71346,5
3930,71358,5
3930,71364,5
3994,21225,5
4067,129016,5
4067,129035,5
4068,110463,5
4068,115048,5
4068,115051,5
4069,110474,5
4069,115043,5
4069,110469,5
4070,106046,5
4070,106043,5
4071,71354,5
4072,150104,5
4073,110463,5
4073,110469,5
4074,118169,5
4075,163334,5
4075,163344,5
4076,126200,5
4077,150381,5
4077,150379,5
4078,147000,5
4079,110463,5
4080,127407,5
4081,21206,5
4082,94299,5
4083,15914,5
4084,118180,5
4084,91261,5
4084,129053,5
4084,105058,5
4028,94287,5
4028,121794,5
4028,94491,5
4085,118169,5
4086,106046,5
4086,106043,5
4087,110469,5
4087,110463,5
4088,105058,5
4089,157613,5
4090,65507,5
4091,110468,5
4092,65485,5
4025,147003,5
4025,146998,5
4025,146993,5
4093,121794,5
3913,110463,5
3913,115043,5
3913,110474,5
4094,129053,5
4094,118176,5
4095,110465,5
4096,124726,5
4097,105058,5
4098,118166,5
4099,40448,5
4099,40411,5
4100,91259,5
4101,94297,5
4101,94491,5
3276,126215,5
3276,134001,5
4102,118802,5
3834,110465,5
4103,70816,5
4104,40440,5
4101,94297,5
4101,94491,5
4105,110465,5
4069,110474,5
4069,110469,5
4069,115043,5
4106,147029,5
4106,147000,5
4107,110474,5
4107,110463,5
4107,115043,5
4107,110469,5
4108,129032,5
3277,102132,5
3277,80997,5
3277,80995,5
